model,action,turn,proportion,ci_low,ci_high
gpt-4o-mini,3.B,3,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,4,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,5,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,3.B,6,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,7,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,8,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,9,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,3.B,10,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,11,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,12,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,3.B,13,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,3.B,14,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,15,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,16,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,17,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,18,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,19,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,20,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,21,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,22,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,23,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,24,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,25,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,26,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,27,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,28,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,29,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.B,30,0.0,0.0,3.6993498206985693
o1,3.B,1,0.0,0.0,3.6993498206985693
o1,3.B,2,0.0,0.0,3.6993498206985693
o1,3.B,3,0.0,0.0,3.6993498206985693
o1,3.B,4,2.0,0.550196755016235,7.0011790728543914
o1,3.B,5,2.0,0.550196755016235,7.0011790728543914
o1,3.B,6,8.0,4.109346148438061,14.998107700948735
o1,3.B,7,11.0,6.254196357064568,18.631296503080318
o1,3.B,8,6.0,2.7786123963188176,12.476815445895921
o1,3.B,9,4.0,1.5663303991547604,9.837071435887923
o1,3.B,10,3.0,1.0254524024038911,8.451936429052763
o1,3.B,11,4.0,1.5663303991547604,9.837071435887923
o1,3.B,12,10.0,5.522913706067508,17.43656615049135
o1,3.B,13,3.0,1.0254524024038911,8.451936429052763
o1,3.B,14,2.0,0.550196755016235,7.0011790728543914
o1,3.B,15,1.0,0.1767432064140647,5.448619617870533
o1,3.B,16,1.0,0.1767432064140647,5.448619617870533
o1,3.B,17,2.0,0.550196755016235,7.0011790728543914
o1,3.B,18,2.0,0.550196755016235,7.0011790728543914
o1,3.B,19,1.0,0.1767432064140647,5.448619617870533
o1,3.B,20,1.0,0.1767432064140647,5.448619617870533
o1,3.B,21,0.0,0.0,3.6993498206985693
o1,3.B,22,0.0,0.0,3.6993498206985693
o1,3.B,23,0.0,0.0,3.6993498206985693
o1,3.B,24,1.0,0.1767432064140647,5.448619617870533
o1,3.B,25,1.0,0.1767432064140647,5.448619617870533
o1,3.B,26,1.0,0.1767432064140647,5.448619617870533
o1,3.B,27,0.0,0.0,3.6993498206985693
o1,3.B,28,0.0,0.0,3.6993498206985693
o1,3.B,29,0.0,0.0,3.6993498206985693
o1,3.B,30,0.0,0.0,3.6993498206985693
o1-mini,3.B,1,0.0,0.0,3.6993498206985693
o1-mini,3.B,2,2.0,0.550196755016235,7.0011790728543914
o1-mini,3.B,3,10.0,5.522913706067508,17.43656615049135
o1-mini,3.B,4,10.0,5.522913706067508,17.43656615049135
o1-mini,3.B,5,7.000000000000001,3.4319261067272664,13.749514739073504
o1-mini,3.B,6,5.0,2.1543679154367967,11.175046923191914
o1-mini,3.B,7,6.0,2.7786123963188176,12.476815445895921
o1-mini,3.B,8,1.0,0.1767432064140647,5.448619617870533
o1-mini,3.B,9,4.0,1.5663303991547604,9.837071435887923
o1-mini,3.B,10,2.0,0.550196755016235,7.0011790728543914
o1-mini,3.B,11,3.0,1.0254524024038911,8.451936429052763
o1-mini,3.B,12,4.0,1.5663303991547604,9.837071435887923
o1-mini,3.B,13,3.0,1.0254524024038911,8.451936429052763
o1-mini,3.B,14,2.0,0.550196755016235,7.0011790728543914
o1-mini,3.B,15,2.0,0.550196755016235,7.0011790728543914
o1-mini,3.B,16,1.0,0.1767432064140647,5.448619617870533
o1-mini,3.B,17,2.0,0.550196755016235,7.0011790728543914
o1-mini,3.B,18,2.0,0.550196755016235,7.0011790728543914
o1-mini,3.B,19,1.0,0.1767432064140647,5.448619617870533
o1-mini,3.B,20,2.0,0.550196755016235,7.0011790728543914
o1-mini,3.B,21,0.0,0.0,3.6993498206985693
o1-mini,3.B,22,2.0,0.550196755016235,7.0011790728543914
o1-mini,3.B,23,1.0,0.1767432064140647,5.448619617870533
o1-mini,3.B,24,1.0,0.1767432064140647,5.448619617870533
o1-mini,3.B,25,0.0,0.0,3.6993498206985693
o1-mini,3.B,26,1.0,0.1767432064140647,5.448619617870533
o1-mini,3.B,27,0.0,0.0,3.6993498206985693
o1-mini,3.B,28,3.0,1.0254524024038911,8.451936429052763
o1-mini,3.B,29,0.0,0.0,3.6993498206985693
o1-mini,3.B,30,0.0,0.0,3.6993498206985693
o3-mini,3.B,1,0.0,0.0,3.6993498206985693
o3-mini,3.B,2,0.0,0.0,3.6993498206985693
o3-mini,3.B,3,0.0,0.0,3.6993498206985693
o3-mini,3.B,4,7.000000000000001,3.4319261067272664,13.749514739073504
o3-mini,3.B,5,9.0,4.807254000256514,16.226212852716312
o3-mini,3.B,6,7.000000000000001,3.4319261067272664,13.749514739073504
o3-mini,3.B,7,4.0,1.5663303991547604,9.837071435887923
o3-mini,3.B,8,4.0,1.5663303991547604,9.837071435887923
o3-mini,3.B,9,1.0,0.1767432064140647,5.448619617870533
o3-mini,3.B,10,2.0,0.550196755016235,7.0011790728543914
o3-mini,3.B,11,0.0,0.0,3.6993498206985693
o3-mini,3.B,12,0.0,0.0,3.6993498206985693
o3-mini,3.B,13,1.0,0.1767432064140647,5.448619617870533
o3-mini,3.B,14,0.0,0.0,3.6993498206985693
o3-mini,3.B,15,0.0,0.0,3.6993498206985693
o3-mini,3.B,16,0.0,0.0,3.6993498206985693
o3-mini,3.B,17,0.0,0.0,3.6993498206985693
o3-mini,3.B,18,0.0,0.0,3.6993498206985693
o3-mini,3.B,19,1.0,0.1767432064140647,5.448619617870533
o3-mini,3.B,20,0.0,0.0,3.6993498206985693
o3-mini,3.B,21,0.0,0.0,3.6993498206985693
o3-mini,3.B,22,0.0,0.0,3.6993498206985693
o3-mini,3.B,23,0.0,0.0,3.6993498206985693
o3-mini,3.B,24,0.0,0.0,3.6993498206985693
o3-mini,3.B,25,0.0,0.0,3.6993498206985693
o3-mini,3.B,26,1.0,0.1767432064140647,5.448619617870533
o3-mini,3.B,27,0.0,0.0,3.6993498206985693
o3-mini,3.B,28,0.0,0.0,3.6993498206985693
o3-mini,3.B,29,0.0,0.0,3.6993498206985693
o3-mini,3.B,30,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,1,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,2,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,3,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,3.B,4,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,3.B,5,8.0,4.109346148438061,14.998107700948735
QwQ-32B-preview,3.B,6,8.0,4.109346148438061,14.998107700948735
QwQ-32B-preview,3.B,7,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,3.B,8,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,3.B,9,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,3.B,10,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,3.B,11,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,3.B,12,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,3.B,13,5.0,2.1543679154367967,11.175046923191914
QwQ-32B-preview,3.B,14,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,3.B,15,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,3.B,16,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,3.B,17,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,3.B,18,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,3.B,19,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,3.B,20,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,3.B,21,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,3.B,22,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,23,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,3.B,24,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,3.B,25,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,3.B,26,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,3.B,27,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,28,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,3.B,29,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,30,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-7B-instruct,3.B,1,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,2,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,3,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,4,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,5,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,3.B,6,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,7,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,3.B,8,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,9,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,10,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,3.B,11,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,3.B,12,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,13,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,14,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,15,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,16,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,17,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,18,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,19,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,20,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,21,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,22,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,23,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,24,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,25,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,26,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,27,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,28,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,29,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,30,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,1,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,2,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,3.B,3,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,4,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,3.B,5,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,3.B,6,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,3.B,7,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-32B-Instruct,3.B,8,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,3.B,9,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-32B-Instruct,3.B,10,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,11,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,12,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,3.B,13,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,14,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,15,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,16,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,3.B,17,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,18,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,19,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,20,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,21,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,22,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,23,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,24,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,25,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,26,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,3.B,27,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,28,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,29,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,30,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,1,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,2,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,3,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,4,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,5,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,3.B,6,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,3.B,7,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,8,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,3.B,9,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,3.B,10,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,3.B,11,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,3.B,12,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,13,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,14,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,15,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,3.B,16,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,17,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,18,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,3.B,19,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,3.B,20,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,21,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,22,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,23,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,3.B,24,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,25,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,26,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,3.B,27,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,28,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,29,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,30,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,3.B,1,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,3.B,2,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,3.B,3,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,3.B,4,3.0,1.0254524024038911,8.451936429052763
Llama3.3-70B-instruct,3.B,5,4.0,1.5663303991547604,9.837071435887923
Llama3.3-70B-instruct,3.B,6,12.0,6.999406437019489,19.81209942671142
Llama3.3-70B-instruct,3.B,7,19.0,12.514751509768734,27.778845379064375
Llama3.3-70B-instruct,3.B,8,11.0,6.254196357064568,18.631296503080318
Llama3.3-70B-instruct,3.B,9,5.0,2.1543679154367967,11.175046923191914
Llama3.3-70B-instruct,3.B,10,3.0,1.0254524024038911,8.451936429052763
Llama3.3-70B-instruct,3.B,11,8.0,4.109346148438061,14.998107700948735
Llama3.3-70B-instruct,3.B,12,2.0,0.550196755016235,7.0011790728543914
Llama3.3-70B-instruct,3.B,13,5.0,2.1543679154367967,11.175046923191914
Llama3.3-70B-instruct,3.B,14,3.0,1.0254524024038911,8.451936429052763
Llama3.3-70B-instruct,3.B,15,5.0,2.1543679154367967,11.175046923191914
Llama3.3-70B-instruct,3.B,16,5.0,2.1543679154367967,11.175046923191914
Llama3.3-70B-instruct,3.B,17,2.0,0.550196755016235,7.0011790728543914
Llama3.3-70B-instruct,3.B,18,7.000000000000001,3.4319261067272664,13.749514739073504
Llama3.3-70B-instruct,3.B,19,4.0,1.5663303991547604,9.837071435887923
Llama3.3-70B-instruct,3.B,20,3.0,1.0254524024038911,8.451936429052763
Llama3.3-70B-instruct,3.B,21,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,3.B,22,4.0,1.5663303991547604,9.837071435887923
Llama3.3-70B-instruct,3.B,23,3.0,1.0254524024038911,8.451936429052763
Llama3.3-70B-instruct,3.B,24,2.0,0.550196755016235,7.0011790728543914
Llama3.3-70B-instruct,3.B,25,3.0,1.0254524024038911,8.451936429052763
Llama3.3-70B-instruct,3.B,26,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,3.B,27,3.0,1.0254524024038911,8.451936429052763
Llama3.3-70B-instruct,3.B,28,5.0,2.1543679154367967,11.175046923191914
Llama3.3-70B-instruct,3.B,29,2.0,0.550196755016235,7.0011790728543914
Llama3.3-70B-instruct,3.B,30,2.0,0.550196755016235,7.0011790728543914
Claude-3.5-Sonnet,3.C,1,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,2,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,3,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,4,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,5,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,6,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,7,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,8,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,9,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,10,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,11,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,12,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,13,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,14,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,15,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,16,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,17,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,18,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,19,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,20,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,21,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,22,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,23,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,24,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,25,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,26,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,27,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,28,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,29,0.0,0.0,0.0
Claude-3.5-Sonnet,3.C,30,0.0,0.0,0.0
gpt-4,3.C,1,0.0,0.0,3.6993498206985693
gpt-4,3.C,2,0.0,0.0,3.6993498206985693
gpt-4,3.C,3,9.0,4.807254000256514,16.226212852716312
gpt-4,3.C,4,19.0,12.514751509768734,27.778845379064375
gpt-4,3.C,5,20.0,13.33669333310325,28.88291655931589
gpt-4,3.C,6,9.0,4.807254000256514,16.226212852716312
gpt-4,3.C,7,10.0,5.522913706067508,17.43656615049135
gpt-4,3.C,8,17.0,10.89356611405993,25.548004767601128
gpt-4,3.C,9,16.0,10.09528848880478,24.420269389270246
gpt-4,3.C,10,10.0,5.522913706067508,17.43656615049135
gpt-4,3.C,11,18.0,11.700225498946347,26.667358386300734
gpt-4,3.C,12,18.0,11.700225498946347,26.667358386300734
gpt-4,3.C,13,15.0,9.305985283656629,23.28355959083237
gpt-4,3.C,14,19.0,12.514751509768734,27.778845379064375
gpt-4,3.C,15,11.0,6.254196357064568,18.631296503080318
gpt-4,3.C,16,16.0,10.09528848880478,24.420269389270246
gpt-4,3.C,17,14.000000000000002,8.526343659939132,22.13718821096384
gpt-4,3.C,18,12.0,6.999406437019489,19.81209942671142
gpt-4,3.C,19,12.0,6.999406437019489,19.81209942671142
gpt-4,3.C,20,13.0,7.7571674272405104,20.98035144007643
gpt-4,3.C,21,18.0,11.700225498946347,26.667358386300734
gpt-4,3.C,22,14.000000000000002,8.526343659939132,22.13718821096384
gpt-4,3.C,23,9.0,4.807254000256514,16.226212852716312
gpt-4,3.C,24,10.0,5.522913706067508,17.43656615049135
gpt-4,3.C,25,12.0,6.999406437019489,19.81209942671142
gpt-4,3.C,26,15.0,9.305985283656629,23.28355959083237
gpt-4,3.C,27,4.0,1.5663303991547604,9.837071435887923
gpt-4,3.C,28,9.0,4.807254000256514,16.226212852716312
gpt-4,3.C,29,10.0,5.522913706067508,17.43656615049135
gpt-4,3.C,30,14.000000000000002,8.526343659939132,22.13718821096384
gpt-4o,3.C,1,0.0,0.0,3.6993498206985693
gpt-4o,3.C,2,0.0,0.0,3.6993498206985693
gpt-4o,3.C,3,1.0,0.1767432064140647,5.448619617870533
gpt-4o,3.C,4,7.000000000000001,3.4319261067272664,13.749514739073504
gpt-4o,3.C,5,11.0,6.254196357064568,18.631296503080318
gpt-4o,3.C,6,12.0,6.999406437019489,19.81209942671142
gpt-4o,3.C,7,19.0,12.514751509768734,27.778845379064375
gpt-4o,3.C,8,14.000000000000002,8.526343659939132,22.13718821096384
gpt-4o,3.C,9,13.0,7.7571674272405104,20.98035144007643
gpt-4o,3.C,10,15.0,9.305985283656629,23.28355959083237
gpt-4o,3.C,11,15.0,9.305985283656629,23.28355959083237
gpt-4o,3.C,12,9.0,4.807254000256514,16.226212852716312
gpt-4o,3.C,13,19.0,12.514751509768734,27.778845379064375
gpt-4o,3.C,14,14.000000000000002,8.526343659939132,22.13718821096384
gpt-4o,3.C,15,18.0,11.700225498946347,26.667358386300734
gpt-4o,3.C,16,11.0,6.254196357064568,18.631296503080318
gpt-4o,3.C,17,13.0,7.7571674272405104,20.98035144007643
gpt-4o,3.C,18,20.0,13.33669333310325,28.88291655931589
gpt-4o,3.C,19,12.0,6.999406437019489,19.81209942671142
gpt-4o,3.C,20,13.0,7.7571674272405104,20.98035144007643
gpt-4o,3.C,21,13.0,7.7571674272405104,20.98035144007643
gpt-4o,3.C,22,17.0,10.89356611405993,25.548004767601128
gpt-4o,3.C,23,10.0,5.522913706067508,17.43656615049135
gpt-4o,3.C,24,16.0,10.09528848880478,24.420269389270246
gpt-4o,3.C,25,12.0,6.999406437019489,19.81209942671142
gpt-4o,3.C,26,19.0,12.514751509768734,27.778845379064375
gpt-4o,3.C,27,13.0,7.7571674272405104,20.98035144007643
gpt-4o,3.C,28,15.0,9.305985283656629,23.28355959083237
gpt-4o,3.C,29,11.0,6.254196357064568,18.631296503080318
gpt-4o,3.C,30,14.000000000000002,8.526343659939132,22.13718821096384
gpt-4o-mini,3.C,1,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.C,2,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.C,3,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,3.C,4,9.0,4.807254000256514,16.226212852716312
gpt-4o-mini,3.C,5,5.0,2.1543679154367967,11.175046923191914
gpt-4o-mini,3.C,6,3.0,1.0254524024038911,8.451936429052763
gpt-4o-mini,3.C,7,6.0,2.7786123963188176,12.476815445895921
gpt-4o-mini,3.C,8,6.0,2.7786123963188176,12.476815445895921
gpt-4o-mini,3.C,9,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,3.C,10,3.0,1.0254524024038911,8.451936429052763
gpt-4o-mini,3.C,11,9.0,4.807254000256514,16.226212852716312
gpt-4o-mini,3.C,12,6.0,2.7786123963188176,12.476815445895921
gpt-4o-mini,3.C,13,4.0,1.5663303991547604,9.837071435887923
gpt-4o-mini,3.C,14,7.000000000000001,3.4319261067272664,13.749514739073504
gpt-4o-mini,3.C,15,8.0,4.109346148438061,14.998107700948735
gpt-4o-mini,3.C,16,6.0,2.7786123963188176,12.476815445895921
gpt-4o-mini,3.C,17,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,3.C,18,10.0,5.522913706067508,17.43656615049135
gpt-4o-mini,3.C,19,7.000000000000001,3.4319261067272664,13.749514739073504
gpt-4o-mini,3.C,20,8.0,4.109346148438061,14.998107700948735
gpt-4o-mini,3.C,21,8.0,4.109346148438061,14.998107700948735
gpt-4o-mini,3.C,22,5.0,2.1543679154367967,11.175046923191914
gpt-4o-mini,3.C,23,6.0,2.7786123963188176,12.476815445895921
gpt-4o-mini,3.C,24,4.0,1.5663303991547604,9.837071435887923
gpt-4o-mini,3.C,25,3.0,1.0254524024038911,8.451936429052763
gpt-4o-mini,3.C,26,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,3.C,27,4.0,1.5663303991547604,9.837071435887923
gpt-4o-mini,3.C,28,5.0,2.1543679154367967,11.175046923191914
gpt-4o-mini,3.C,29,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,3.C,30,6.0,2.7786123963188176,12.476815445895921
o1,3.C,1,0.0,0.0,3.6993498206985693
o1,3.C,2,2.0,0.550196755016235,7.0011790728543914
o1,3.C,3,27.0,19.269584149576342,36.432116767945
o1,3.C,4,9.0,4.807254000256514,16.226212852716312
o1,3.C,5,15.0,9.305985283656629,23.28355959083237
o1,3.C,6,15.0,9.305985283656629,23.28355959083237
o1,3.C,7,13.0,7.7571674272405104,20.98035144007643
o1,3.C,8,4.0,1.5663303991547604,9.837071435887923
o1,3.C,9,9.0,4.807254000256514,16.226212852716312
o1,3.C,10,2.0,0.550196755016235,7.0011790728543914
o1,3.C,11,8.0,4.109346148438061,14.998107700948735
o1,3.C,12,9.0,4.807254000256514,16.226212852716312
