model,action,turn,proportion,ci_low,ci_high
o1-mini,3.B,8,5.0,2.1543679154367967,11.175046923191914
o1-mini,3.B,9,1.0,0.1767432064140647,5.448619617870533
o1-mini,3.B,10,1.0,0.1767432064140647,5.448619617870533
o1-mini,3.B,11,2.0,0.550196755016235,7.0011790728543914
o1-mini,3.B,12,2.0,0.550196755016235,7.0011790728543914
o1-mini,3.B,13,1.0,0.1767432064140647,5.448619617870533
o1-mini,3.B,14,1.0,0.1767432064140647,5.448619617870533
o1-mini,3.B,15,3.0,1.0254524024038911,8.451936429052763
o1-mini,3.B,16,0.0,0.0,3.6993498206985693
o1-mini,3.B,17,0.0,0.0,3.6993498206985693
o1-mini,3.B,18,0.0,0.0,3.6993498206985693
o1-mini,3.B,19,0.0,0.0,3.6993498206985693
o1-mini,3.B,20,2.0,0.550196755016235,7.0011790728543914
o1-mini,3.B,21,2.0,0.550196755016235,7.0011790728543914
o1-mini,3.B,22,0.0,0.0,3.6993498206985693
o1-mini,3.B,23,1.0,0.1767432064140647,5.448619617870533
o1-mini,3.B,24,0.0,0.0,3.6993498206985693
o1-mini,3.B,25,1.0,0.1767432064140647,5.448619617870533
o1-mini,3.B,26,0.0,0.0,3.6993498206985693
o1-mini,3.B,27,1.0,0.1767432064140647,5.448619617870533
o1-mini,3.B,28,2.0,0.550196755016235,7.0011790728543914
o1-mini,3.B,29,0.0,0.0,3.6993498206985693
o1-mini,3.B,30,1.0,0.1767432064140647,5.448619617870533
o3-mini,3.B,1,0.0,0.0,3.6993498206985693
o3-mini,3.B,2,1.0,0.1767432064140647,5.448619617870533
o3-mini,3.B,3,3.0,1.0254524024038911,8.451936429052763
o3-mini,3.B,4,6.0,2.7786123963188176,12.476815445895921
o3-mini,3.B,5,8.0,4.109346148438061,14.998107700948735
o3-mini,3.B,6,11.0,6.254196357064568,18.631296503080318
o3-mini,3.B,7,9.0,4.807254000256514,16.226212852716312
o3-mini,3.B,8,4.0,1.5663303991547604,9.837071435887923
o3-mini,3.B,9,1.0,0.1767432064140647,5.448619617870533
o3-mini,3.B,10,0.0,0.0,3.6993498206985693
o3-mini,3.B,11,0.0,0.0,3.6993498206985693
o3-mini,3.B,12,0.0,0.0,3.6993498206985693
o3-mini,3.B,13,0.0,0.0,3.6993498206985693
o3-mini,3.B,14,1.0,0.1767432064140647,5.448619617870533
o3-mini,3.B,15,1.0,0.1767432064140647,5.448619617870533
o3-mini,3.B,16,0.0,0.0,3.6993498206985693
o3-mini,3.B,17,4.0,1.5663303991547604,9.837071435887923
o3-mini,3.B,18,1.0,0.1767432064140647,5.448619617870533
o3-mini,3.B,19,0.0,0.0,3.6993498206985693
o3-mini,3.B,20,1.0,0.1767432064140647,5.448619617870533
o3-mini,3.B,21,0.0,0.0,3.6993498206985693
o3-mini,3.B,22,0.0,0.0,3.6993498206985693
o3-mini,3.B,23,1.0,0.1767432064140647,5.448619617870533
o3-mini,3.B,24,1.0,0.1767432064140647,5.448619617870533
o3-mini,3.B,25,0.0,0.0,3.6993498206985693
o3-mini,3.B,26,1.0,0.1767432064140647,5.448619617870533
o3-mini,3.B,27,1.0,0.1767432064140647,5.448619617870533
o3-mini,3.B,28,0.0,0.0,3.6993498206985693
o3-mini,3.B,29,0.0,0.0,3.6993498206985693
o3-mini,3.B,30,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,3.B,1,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,2,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,3,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,3.B,4,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,3.B,5,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,3.B,6,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,7,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,3.B,8,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,3.B,9,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,3.B,10,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,11,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,12,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,3.B,13,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,14,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,3.B,15,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,16,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,17,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,3.B,18,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,19,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,20,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,3.B,21,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,3.B,22,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,23,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,24,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,3.B,25,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,26,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,27,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,3.B,28,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,29,0.0,0.0,3.6993498206985693
QwQ-32B-preview,3.B,30,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,1,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,2,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,3,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,4,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,3.B,5,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,3.B,6,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,7,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,3.B,8,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,9,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,3.B,10,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,3.B,11,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,3.B,12,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,13,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,14,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,15,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,3.B,16,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,3.B,17,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,18,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,19,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,3.B,20,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,21,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,22,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,23,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,24,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,25,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,26,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,27,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,28,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,29,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,3.B,30,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,1,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,3.B,2,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,3,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,4,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,5,6.0,2.7786123963188176,12.476815445895921
Qwen2.5-32B-Instruct,3.B,6,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,3.B,7,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,8,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,9,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,10,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,11,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,12,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,13,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,14,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,15,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,16,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,17,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,18,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,19,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,20,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,21,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,22,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,23,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,24,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,25,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,26,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,27,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,28,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,29,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,3.B,30,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,1,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,2,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,3,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,4,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,3.B,5,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,3.B,6,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,7,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,8,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,9,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,3.B,10,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,11,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,12,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,13,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,14,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,15,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,16,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,17,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,18,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,19,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,20,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,21,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,22,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,23,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,24,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,25,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,26,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,27,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,28,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,29,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,3.B,30,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,3.B,1,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,3.B,2,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,3.B,3,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,3.B,4,7.000000000000001,3.4319261067272664,13.749514739073504
Llama3.3-70B-instruct,3.B,5,3.0,1.0254524024038911,8.451936429052763
Llama3.3-70B-instruct,3.B,6,2.0,0.550196755016235,7.0011790728543914
Llama3.3-70B-instruct,3.B,7,2.0,0.550196755016235,7.0011790728543914
Llama3.3-70B-instruct,3.B,8,2.0,0.550196755016235,7.0011790728543914
Llama3.3-70B-instruct,3.B,9,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,3.B,10,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,3.B,11,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,3.B,12,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,3.B,13,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,3.B,14,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,3.B,15,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,3.B,16,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,3.B,17,3.0,1.0254524024038911,8.451936429052763
Llama3.3-70B-instruct,3.B,18,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,3.B,19,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,3.B,20,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,3.B,21,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,3.B,22,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,3.B,23,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,3.B,24,3.0,1.0254524024038911,8.451936429052763
Llama3.3-70B-instruct,3.B,25,2.0,0.550196755016235,7.0011790728543914
Llama3.3-70B-instruct,3.B,26,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,3.B,27,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,3.B,28,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,3.B,29,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,3.B,30,0.0,0.0,3.6993498206985693
Claude-3.5-Sonnet,3.C,1,0.0,0.0,3.0285514345309585
Claude-3.5-Sonnet,3.C,2,0.0,0.0,3.0285514345309585
Claude-3.5-Sonnet,3.C,3,0.0,0.0,3.0285514345309585
Claude-3.5-Sonnet,3.C,4,0.0,0.0,3.0285514345309585
Claude-3.5-Sonnet,3.C,5,0.0,0.0,3.0285514345309585
Claude-3.5-Sonnet,3.C,6,0.0,0.0,3.0285514345309585
Claude-3.5-Sonnet,3.C,7,6.504065040650407,3.332263638022903,12.310459967625977
Claude-3.5-Sonnet,3.C,8,4.0650406504065035,1.7486356481482155,9.163773393331445
Claude-3.5-Sonnet,3.C,9,18.69918699186992,12.795837432731732,26.498458993763258
Claude-3.5-Sonnet,3.C,10,13.008130081300814,8.168058029914516,20.088837746852295
Claude-3.5-Sonnet,3.C,11,12.195121951219512,7.531417696635251,19.148706558741818
Claude-3.5-Sonnet,3.C,12,8.94308943089431,5.06709303662006,15.305945133198042
Claude-3.5-Sonnet,3.C,13,8.130081300813007,4.475887223989298,14.320379424439068
Claude-3.5-Sonnet,3.C,14,7.317073170731707,3.897034286900348,13.322460840138273
Claude-3.5-Sonnet,3.C,15,14.634146341463413,9.461697167521521,21.94874165202477
Claude-3.5-Sonnet,3.C,16,5.691056910569105,2.783797958312565,11.282154125946578
Claude-3.5-Sonnet,3.C,17,8.94308943089431,5.06709303662006,15.305945133198042
Claude-3.5-Sonnet,3.C,18,6.504065040650407,3.332263638022903,12.310459967625977
Claude-3.5-Sonnet,3.C,19,4.878048780487805,2.2545774253251696,10.234603137544232
Claude-3.5-Sonnet,3.C,20,9.75609756097561,5.6692742887536856,16.28053540245416
Claude-3.5-Sonnet,3.C,21,12.195121951219512,7.531417696635251,19.148706558741818
Claude-3.5-Sonnet,3.C,22,13.821138211382115,8.811645646024346,21.0220216521322
Claude-3.5-Sonnet,3.C,23,8.130081300813007,4.475887223989298,14.320379424439068
Claude-3.5-Sonnet,3.C,24,6.504065040650407,3.332263638022903,12.310459967625977
Claude-3.5-Sonnet,3.C,25,5.691056910569105,2.783797958312565,11.282154125946578
Claude-3.5-Sonnet,3.C,26,4.878048780487805,2.2545774253251696,10.234603137544232
Claude-3.5-Sonnet,3.C,27,10.569105691056912,6.2813124690906195,17.245268743506966
Claude-3.5-Sonnet,3.C,28,8.94308943089431,5.06709303662006,15.305945133198042
Claude-3.5-Sonnet,3.C,29,7.317073170731707,3.897034286900348,13.322460840138273
Claude-3.5-Sonnet,3.C,30,8.130081300813007,4.475887223989298,14.320379424439068
gpt-4,3.C,1,0.0,0.0,3.6993498206985693
gpt-4,3.C,2,0.0,0.0,3.6993498206985693
gpt-4,3.C,3,0.0,0.0,3.6993498206985693
gpt-4,3.C,4,3.0,1.0254524024038911,8.451936429052763
gpt-4,3.C,5,12.0,6.999406437019489,19.81209942671142
gpt-4,3.C,6,5.0,2.1543679154367967,11.175046923191914
gpt-4,3.C,7,4.0,1.5663303991547604,9.837071435887923
gpt-4,3.C,8,4.0,1.5663303991547604,9.837071435887923
gpt-4,3.C,9,6.0,2.7786123963188176,12.476815445895921
gpt-4,3.C,10,6.0,2.7786123963188176,12.476815445895921
gpt-4,3.C,11,4.0,1.5663303991547604,9.837071435887923
gpt-4,3.C,12,3.0,1.0254524024038911,8.451936429052763
gpt-4,3.C,13,4.0,1.5663303991547604,9.837071435887923
gpt-4,3.C,14,3.0,1.0254524024038911,8.451936429052763
gpt-4,3.C,15,5.0,2.1543679154367967,11.175046923191914
gpt-4,3.C,16,5.0,2.1543679154367967,11.175046923191914
gpt-4,3.C,17,1.0,0.1767432064140647,5.448619617870533
gpt-4,3.C,18,3.0,1.0254524024038911,8.451936429052763
gpt-4,3.C,19,4.0,1.5663303991547604,9.837071435887923
gpt-4,3.C,20,2.0,0.550196755016235,7.0011790728543914
gpt-4,3.C,21,4.0,1.5663303991547604,9.837071435887923
gpt-4,3.C,22,6.0,2.7786123963188176,12.476815445895921
gpt-4,3.C,23,3.0,1.0254524024038911,8.451936429052763
gpt-4,3.C,24,2.0,0.550196755016235,7.0011790728543914
gpt-4,3.C,25,1.0,0.1767432064140647,5.448619617870533
gpt-4,3.C,26,2.0,0.550196755016235,7.0011790728543914
gpt-4,3.C,27,3.0,1.0254524024038911,8.451936429052763
gpt-4,3.C,28,2.0,0.550196755016235,7.0011790728543914
gpt-4,3.C,29,0.0,0.0,3.6993498206985693
gpt-4,3.C,30,5.0,2.1543679154367967,11.175046923191914
gpt-4o,3.C,1,0.0,0.0,3.6993498206985693
gpt-4o,3.C,2,0.0,0.0,3.6993498206985693
gpt-4o,3.C,3,0.0,0.0,3.6993498206985693
gpt-4o,3.C,4,0.0,0.0,3.6993498206985693
gpt-4o,3.C,5,0.0,0.0,3.6993498206985693
gpt-4o,3.C,6,1.0,0.1767432064140647,5.448619617870533
gpt-4o,3.C,7,3.0,1.0254524024038911,8.451936429052763
gpt-4o,3.C,8,1.0,0.1767432064140647,5.448619617870533
gpt-4o,3.C,9,1.0,0.1767432064140647,5.448619617870533
gpt-4o,3.C,10,0.0,0.0,3.6993498206985693
gpt-4o,3.C,11,1.0,0.1767432064140647,5.448619617870533
gpt-4o,3.C,12,0.0,0.0,3.6993498206985693
gpt-4o,3.C,13,3.0,1.0254524024038911,8.451936429052763
gpt-4o,3.C,14,0.0,0.0,3.6993498206985693
gpt-4o,3.C,15,2.0,0.550196755016235,7.0011790728543914
gpt-4o,3.C,16,1.0,0.1767432064140647,5.448619617870533
gpt-4o,3.C,17,1.0,0.1767432064140647,5.448619617870533
gpt-4o,3.C,18,1.0,0.1767432064140647,5.448619617870533
gpt-4o,3.C,19,2.0,0.550196755016235,7.0011790728543914
gpt-4o,3.C,20,1.0,0.1767432064140647,5.448619617870533
gpt-4o,3.C,21,4.0,1.5663303991547604,9.837071435887923
gpt-4o,3.C,22,0.0,0.0,3.6993498206985693
gpt-4o,3.C,23,0.0,0.0,3.6993498206985693
gpt-4o,3.C,24,2.0,0.550196755016235,7.0011790728543914
gpt-4o,3.C,25,1.0,0.1767432064140647,5.448619617870533
gpt-4o,3.C,26,2.0,0.550196755016235,7.0011790728543914
gpt-4o,3.C,27,0.0,0.0,3.6993498206985693
gpt-4o,3.C,28,4.0,1.5663303991547604,9.837071435887923
gpt-4o,3.C,29,1.0,0.1767432064140647,5.448619617870533
gpt-4o,3.C,30,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,3.C,1,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.C,2,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.C,3,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.C,4,6.0,2.7786123963188176,12.476815445895921
gpt-4o-mini,3.C,5,3.0,1.0254524024038911,8.451936429052763
gpt-4o-mini,3.C,6,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.C,7,3.0,1.0254524024038911,8.451936429052763
gpt-4o-mini,3.C,8,5.0,2.1543679154367967,11.175046923191914
gpt-4o-mini,3.C,9,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.C,10,3.0,1.0254524024038911,8.451936429052763
gpt-4o-mini,3.C,11,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,3.C,12,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,3.C,13,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.C,14,4.0,1.5663303991547604,9.837071435887923
gpt-4o-mini,3.C,15,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,3.C,16,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.C,17,3.0,1.0254524024038911,8.451936429052763
gpt-4o-mini,3.C,18,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.C,19,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.C,20,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.C,21,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,3.C,22,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.C,23,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,3.C,24,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.C,25,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,3.C,26,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.C,27,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.C,28,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.C,29,0.0,0.0,3.6993498206985693
gpt-4o-mini,3.C,30,0.0,0.0,3.6993498206985693
o1,3.C,1,0.0,0.0,3.6993498206985693
o1,3.C,2,0.0,0.0,3.6993498206985693
o1,3.C,3,0.0,0.0,3.6993498206985693
o1,3.C,4,0.0,0.0,3.6993498206985693
o1,3.C,5,2.0,0.550196755016235,7.0011790728543914
o1,3.C,6,2.0,0.550196755016235,7.0011790728543914
o1,3.C,7,0.0,0.0,3.6993498206985693
o1,3.C,8,5.0,2.1543679154367967,11.175046923191914
o1,3.C,9,7.000000000000001,3.4319261067272664,13.749514739073504
o1,3.C,10,5.0,2.1543679154367967,11.175046923191914
o1,3.C,11,5.0,2.1543679154367967,11.175046923191914
o1,3.C,12,1.0,0.1767432064140647,5.448619617870533
o1,3.C,13,2.0,0.550196755016235,7.0011790728543914
o1,3.C,14,1.0,0.1767432064140647,5.448619617870533
o1,3.C,15,2.0,0.550196755016235,7.0011790728543914
o1,3.C,16,1.0,0.1767432064140647,5.448619617870533
o1,3.C,17,3.0,1.0254524024038911,8.451936429052763
o1,3.C,18,0.0,0.0,3.6993498206985693
o1,3.C,19,0.0,0.0,3.6993498206985693
o1,3.C,20,0.0,0.0,3.6993498206985693
o1,3.C,21,1.0,0.1767432064140647,5.448619617870533
o1,3.C,22,3.0,1.0254524024038911,8.451936429052763
o1,3.C,23,1.0,0.1767432064140647,5.448619617870533
o1,3.C,24,1.0,0.1767432064140647,5.448619617870533
o1,3.C,25,2.0,0.550196755016235,7.0011790728543914
o1,3.C,26,0.0,0.0,3.6993498206985693
o1,3.C,27,0.0,0.0,3.6993498206985693
o1,3.C,28,0.0,0.0,3.6993498206985693
o1,3.C,29,1.0,0.1767432064140647,5.448619617870533
o1,3.C,30,0.0,0.0,3.6993498206985693
o1-mini,3.C,1,0.0,0.0,3.6993498206985693
o1-mini,3.C,2,0.0,0.0,3.6993498206985693
o1-mini,3.C,3,4.0,1.5663303991547604,9.837071435887923
o1-mini,3.C,4,5.0,2.1543679154367967,11.175046923191914
o1-mini,3.C,5,6.0,2.7786123963188176,12.476815445895921
o1-mini,3.C,6,9.0,4.807254000256514,16.226212852716312
o1-mini,3.C,7,5.0,2.1543679154367967,11.175046923191914
o1-mini,3.C,8,14.000000000000002,8.526343659939132,22.13718821096384
o1-mini,3.C,9,11.0,6.254196357064568,18.631296503080318
o1-mini,3.C,10,3.0,1.0254524024038911,8.451936429052763
o1-mini,3.C,11,2.0,0.550196755016235,7.0011790728543914
o1-mini,3.C,12,0.0,0.0,3.6993498206985693
o1-mini,3.C,13,2.0,0.550196755016235,7.0011790728543914
o1-mini,3.C,14,0.0,0.0,3.6993498206985693
o1-mini,3.C,15,3.0,1.0254524024038911,8.451936429052763
o1-mini,3.C,16,3.0,1.0254524024038911,8.451936429052763
o1-mini,3.C,17,4.0,1.5663303991547604,9.837071435887923
o1-mini,3.C,18,2.0,0.550196755016235,7.0011790728543914
o1-mini,3.C,19,4.0,1.5663303991547604,9.837071435887923
o1-mini,3.C,20,2.0,0.550196755016235,7.0011790728543914
o1-mini,3.C,21,2.0,0.550196755016235,7.0011790728543914
o1-mini,3.C,22,2.0,0.550196755016235,7.0011790728543914
o1-mini,3.C,23,3.0,1.0254524024038911,8.451936429052763
o1-mini,3.C,24,1.0,0.1767432064140647,5.448619617870533
o1-mini,3.C,25,1.0,0.1767432064140647,5.448619617870533
o1-mini,3.C,26,1.0,0.1767432064140647,5.448619617870533
o1-mini,3.C,27,0.0,0.0,3.6993498206985693
o1-mini,3.C,28,3.0,1.0254524024038911,8.451936429052763
o1-mini,3.C,29,4.0,1.5663303991547604,9.837071435887923
o1-mini,3.C,30,0.0,0.0,3.6993498206985693
o3-mini,3.C,1,0.0,0.0,3.6993498206985693
o3-mini,3.C,2,0.0,0.0,3.6993498206985693
o3-mini,3.C,3,0.0,0.0,3.6993498206985693
o3-mini,3.C,4,0.0,0.0,3.6993498206985693
o3-mini,3.C,5,0.0,0.0,3.6993498206985693
o3-mini,3.C,6,2.0,0.550196755016235,7.0011790728543914
o3-mini,3.C,7,8.0,4.109346148438061,14.998107700948735
o3-mini,3.C,8,14.000000000000002,8.526343659939132,22.13718821096384
o3-mini,3.C,9,11.0,6.254196357064568,18.631296503080318
o3-mini,3.C,10,7.000000000000001,3.4319261067272664,13.749514739073504
o3-mini,3.C,11,3.0,1.0254524024038911,8.451936429052763
o3-mini,3.C,12,2.0,0.550196755016235,7.0011790728543914
o3-mini,3.C,13,2.0,0.550196755016235,7.0011790728543914
o3-mini,3.C,14,0.0,0.0,3.6993498206985693
